"fact","region","phi","crop","median","mean","min","max"
"MET","Western Europe",2,"R",0.59422315,0.5932005675,0.55281581,0.63154016
"MET","Western Europe",2,"W",0.38849069,0.379337122830189,0.22573717,0.46112566
"MET","Western Europe",3,"M",0.208791155,0.210283954134615,0.13811359,0.25691551
"MET","Western Europe",3,"R",0.263692895,0.2633065325,0.24744226,0.27839808
"MET","Western Europe",3,"W",0.192296655,0.189876332264151,0.13135395,0.21659623
"MET","Western Europe",4,"M",0.208791155,0.210283954134615,0.13811359,0.25691551
"MET","Western Europe",4,"R",0.263692895,0.2633065325,0.24744226,0.27839808
"MET","Western Europe",4,"W",0.192296655,0.189876332264151,0.13135395,0.21659623
"POP","Australia and New Zealand",2,"M",0.0092575353,0.00520246376842105,-0.035934498,0.029475337
"POP","Australia and New Zealand",2,"R",0.0194030575,0.01985626004,0.0090469888,0.028498476
"POP","Australia and New Zealand",2,"W",0.070147329,0.065889309131282,0.00029573294,0.13629329
"POP","Australia and New Zealand",3,"M",0.0036947528,0.00132366988070175,-0.040460574,0.02534684
"POP","Australia and New Zealand",3,"R",0.0169718335,0.016469753115,0.0030463206,0.026641657
"POP","Australia and New Zealand",3,"W",0.0679235005,0.0696262961230769,0.0071660042,0.17015415
"POP","Australia and New Zealand",4,"M",0.0011945453,-0.00234816540175439,-0.079111906,0.039938242
"POP","Australia and New Zealand",4,"R",0.021441826,0.020886746732,-0.00070774136,0.037813974
"POP","Australia and New Zealand",4,"W",0.12113653,0.137337321071795,0.0097760916,0.48561714
"POP","Caribbean",2,"M",-0.071778741,-0.0685741752727273,-0.088252837,-0.044894479
"POP","Caribbean",2,"R",-0.051084746,-0.0496507609090909,-0.07055326,-0.01505872
"POP","Caribbean",3,"M",-0.062384125,-0.0675730367272727,-0.14379479,-0.023291504
"POP","Caribbean",3,"R",-0.043995134,-0.0398430066281818,-0.074149567,0.00025161509
"POP","Caribbean",4,"M",-0.10988972,-0.124944564909091,-0.30295713,-0.038748586
"POP","Caribbean",4,"R",-0.069214127,-0.0630098375181818,-0.12130379,0.0009805593
"POP","Central America",2,"M",-0.027452645,-0.000301887414379085,-0.1496942,0.51541856
"POP","Central America",2,"R",-0.049446133,-0.0725895925714286,-1,-0.015990658
"POP","Central America",2,"W",0.0012601196,0.00187835087142857,-0.056343648,0.079179593
"POP","Central America",3,"M",-0.020295502,0.0619571793679739,-0.1414249,2.9726648
"POP","Central America",3,"R",-0.031189818,-0.056350906068254,-0.99909785,-0.0030777268
"POP","Central America",3,"W",-0.0019279863,0.00199851837153846,-0.052185385,0.069949255
"POP","Central America",4,"M",-0.032184236,86.1197484667005,-0.28264921,1545.8831
"POP","Central America",4,"R",-0.045742494,-0.081281248647619,-0.99909785,-0.0052249928
"POP","Central America",4,"W",-0.0023126426,0.00484035824901099,-0.083810339,0.12610027
"POP","Central Asia",2,"M",0.0067398548,0.00392189567746835,-0.032353547,0.049214472
"POP","Central Asia",2,"R",0.077586047,0.0869064813269231,0.019936462,0.19380229
"POP","Central Asia",2,"W",0.064511361,0.0661762696324786,0.023755609,0.11552262
"POP","Central Asia",3,"M",-0.040709819,-0.0317173261329114,-0.46851957,0.077598827
"POP","Central Asia",3,"R",0.055410783,0.0791705296153846,-0.076956988,0.71874331
"POP","Central Asia",3,"W",0.071550238,0.0701661392051282,0.017068315,0.12676849
"POP","Central Asia",4,"M",-0.09222538,-0.196696860605063,-0.99999507,0.1616522
"POP","Central Asia",4,"R",0.11851302,5.29023724597885,-0.92301208,128.67821
"POP","Central Asia",4,"W",0.12311533,0.125623104119658,0.020257797,0.47595165
"POP","Eastern Africa",2,"M",-0.039558516,-0.0442097851853333,-0.11134688,0.021600832
"POP","Eastern Africa",2,"R",-0.04810578,-0.0580334645347619,-0.18076401,0.030553962
"POP","Eastern Africa",2,"W",-0.017327845,-0.0183122762642731,-0.048933549,0.020978276
"POP","Eastern Africa",3,"M",-0.023099278,-0.0296697599043111,-0.16442218,0.027534578
"POP","Eastern Africa",3,"R",-0.024354912,-0.0479674473730952,-0.33237811,0.033798826
"POP","Eastern Africa",3,"W",-0.0068741058,-0.00997709304962996,-0.056097095,0.024600331
"POP","Eastern Africa",4,"M",-0.036216848,-0.0481949964726222,-0.35094837,0.046588546
"POP","Eastern Africa",4,"R",-0.037614115,-0.0941573004611905,-0.99192866,0.06546085
"POP","Eastern Africa",4,"W",-0.0085134112,-0.0141742689273612,-0.10457982,0.038818028
"POP","Eastern Asia",2,"M",0.0408158735,0.0407040863666548,-0.097341016,0.25061221
"POP","Eastern Asia",2,"R",0.025092217,0.0418127491281435,-0.13335206,0.31434229
"POP","Eastern Asia",2,"W",0.0691841285,0.0992235088413235,-0.01564703,1.0771738
"POP","Eastern Asia",3,"M",0.0551746135,0.0718530962186726,-0.99964416,3.9126617
"POP","Eastern Asia",3,"R",0.037792274,0.144057827350422,-0.9994612,38.2747
"POP","Eastern Asia",3,"W",0.110189575,13.4816678250615,0.0021242898,1374.0776
"POP","Eastern Asia",4,"M",0.0876793185,10.5003328377185,-0.99999787,1878.2261
"POP","Eastern Asia",4,"R",0.0551314755,0.296597856806013,-0.9994612,29.775654
"POP","Eastern Asia",4,"W",0.262252445,93.8814122859968,0.0034839041,4367.1535
"POP","Eastern Europe",2,"M",0.037138768,0.0351867111168343,-0.08266279,0.16788121
"POP","Eastern Europe",2,"R",0.00825901615,0.0133927421392308,-0.12548313,0.1647944
"POP","Eastern Europe",2,"W",0.0604826165,0.0736421538988095,0.013502291,1.0724949
"POP","Eastern Europe",3,"M",0.047096568,0.0472346569158616,-0.081030084,0.18210447
"POP","Eastern Europe",3,"R",0.021968776,0.0318617274557692,-0.1103722,0.33955279
"POP","Eastern Europe",3,"W",0.06972271,13.0444669148034,0.0094676659,1024.9919
"POP","Eastern Europe",4,"M",0.067368823,0.0757614806794932,-0.18305632,0.48798166
"POP","Eastern Europe",4,"R",0.02369452,27.1436973928087,-0.45348126,630.57801
"POP","Eastern Europe",4,"W",0.116038215,21.4219272450196,0.0089093269,1118.8262
"POP","Melanesia",2,"M",-0.0781287305,-0.036968976825,-0.10700561,0.26647162
"POP","Melanesia",2,"R",-0.062751201,-0.035798538625,-0.34707285,0.34189778
"POP","Melanesia",3,"M",-0.0501443305,24.0204126890417,-0.1594271,577.06464
"POP","Melanesia",3,"R",-0.0451313785,0.166375158125,-0.57399195,5.0619304
"POP","Melanesia",4,"M",-0.081564719,74.4540766965417,-0.4624386,633.32682
"POP","Melanesia",4,"R",-0.072501308,0.29082469225,-0.99986174,5.0619304
"POP","Middle Africa",2,"M",-0.055250388,-0.0511161331559487,-0.17696196,0.054390952
"POP","Middle Africa",2,"R",-0.0610121155,-0.0585618633622414,-0.34789435,0.058247577
"POP","Middle Africa",2,"W",-0.020487642,-0.0204305237731242,-0.07566999,0.010808088
"POP","Middle Africa",3,"M",-0.04012426,-0.0343056161753846,-0.20744979,0.087847042
"POP","Middle Africa",3,"R",-0.0606656735,-0.0496241342092529,-0.30338752,0.097307239
"POP","Middle Africa",3,"W",-0.012030829,-0.0149258199528634,-0.084964258,0.0077616652
"POP","Middle Africa",4,"M",-0.065891765,-0.0560589811979487,-0.42468384,0.16983268
"POP","Middle Africa",4,"R",-0.101408045,-0.082902862457069,-0.77340735,0.19013621
"POP","Middle Africa",4,"W",-0.017320605,-0.0211861610314286,-0.12977024,0.010788018
"POP","Northern Africa",2,"M",-0.033494836,-0.02671897130875,-0.093579377,0.13064128
"POP","Northern Africa",2,"R",-0.042727749,-0.0438598707592593,-0.090657731,0.097193864
"POP","Northern Africa",2,"W",-0.0103929255,0.01393626597,-0.023122693,0.085746458
"POP","Northern Africa",3,"M",-0.00992130315,-0.00593623996425,-0.078944395,0.18787015
"POP","Northern Africa",3,"R",-0.024125687,-0.0259305004350617,-0.10500031,0.11593476
"POP","Northern Africa",3,"W",-0.0056283399,0.0204649328068,-0.018860038,0.11807994
"POP","Northern Africa",4,"M",-0.0159573195,-0.003875454587875,-0.14450932,0.4958713
"POP","Northern Africa",4,"R",-0.039263823,-0.0432710046753086,-0.18447197,0.22785916
"POP","Northern Africa",4,"W",-0.0082247266,0.0379094479606,-0.027861263,0.23054284
"POP","Northern America",2,"M",0.0393080815,0.0363297516806545,-0.040129661,0.12236921
"POP","Northern America",2,"R",-0.032575331,-0.0142567163326316,-0.055177939,0.065814677
"POP","Northern America",2,"W",0.063772347,0.0659097052091348,0.00092002869,0.2325607
"POP","Northern America",3,"M",0.0312208985,0.0363196917580182,-0.037733177,0.14953618
"POP","Northern America",3,"R",-0.0090518412,0.00328400452105263,-0.029195186,0.084990832
"POP","Northern America",3,"W",0.040657767,0.0660667423664176,-0.0061605934,0.51501849
"POP","Northern America",4,"M",0.042902166,0.0606497759804909,-0.065178907,0.46152913
"POP","Northern America",4,"R",-0.019304031,0.00590985689473684,-0.052333974,0.19407013
"POP","Northern America",4,"W",0.069757347,3.87690235863233,-0.011577807,867.90981
"POP","Northern Europe",2,"W",0.042205594,0.0465684462426229,0.0046796308,0.097248037
"POP","Northern Europe",3,"W",0.052864576,0.054872390852459,0.012497975,0.12186586
"POP","Northern Europe",4,"W",0.092163594,0.0952145106557377,0.021526977,0.22500137
"POP","South America",2,"M",-0.067178595,-0.0906538737801436,-0.60720981,1.0944133
"POP","South America",2,"R",-0.067269912,-0.0630149394052066,-0.23942886,0.35513202
"POP","South America",2,"W",-0.00095062278,-0.0116088168163923,-0.090090009,0.10328155
"POP","South America",3,"M",-0.052416898,0.35944459188867,-1,355.78253
"POP","South America",3,"R",-0.055295555,0.276239464812446,-0.99994944,86.180802
"POP","South America",3,"W",-0.0004668076,-0.0127081644638935,-0.20515447,0.14674259
"POP","South America",4,"M",-0.085000379,0.752759115492619,-1,355.78253
"POP","South America",4,"R",-0.087073013,1.46247011495175,-1,732.42514
"POP","South America",4,"W",5.567447e-05,0.10237154552563,-0.80850661,50.131128
"POP","South-Eastern Asia",2,"M",-0.0568815705,-0.0453835823301324,-0.72429275,0.97462269
"POP","South-Eastern Asia",2,"R",-0.033509785,-0.0352185242111075,-0.16892014,0.063465766
"POP","South-Eastern Asia",2,"W",-0.0015782171,0.000301219556103448,-0.020922173,0.07473504
"POP","South-Eastern Asia",3,"M",-0.0301506265,3.90038254052668,-0.98718534,1182.5278
"POP","South-Eastern Asia",3,"R",-0.015413226,-0.0175822543163518,-0.1715014,0.091304291
"POP","South-Eastern Asia",3,"W",0.0037253907,0.00701513605490805,-0.012402888,0.10863114
"POP","South-Eastern Asia",4,"M",-0.0519213405,10.3133068742722,-0.98718534,1244.0572
"POP","South-Eastern Asia",4,"R",-0.021850909,-0.0273776357229088,-0.36741847,0.17465367
"POP","South-Eastern Asia",4,"W",0.0064594661,0.0121467605034054,-0.01822994,0.24577338
"POP","Southern Africa",2,"M",-0.014447788,2.94424426894608,-0.068745171,382.89908
"POP","Southern Africa",2,"R",-0.0206035565,-0.0161256065801429,-0.092276161,0.028762073
"POP","Southern Africa",2,"W",-0.0017461874,0.00158840508323077,-0.031254306,0.042819078
"POP","Southern Africa",3,"M",-0.01221005,5.70547020296815,-0.060609253,598.25794
"POP","Southern Africa",3,"R",-0.0203334895,-0.0153206646952857,-0.074257274,0.023035327
"POP","Southern Africa",3,"W",0.0024486325,0.00575122641373626,-0.019819181,0.037866299
"POP","Southern Africa",4,"M",-0.0207232095,12.1187605186113,-0.096359377,844.69297
"POP","Southern Africa",4,"R",-0.033581442,-0.0266402615532857,-0.12086769,0.032066986
"POP","Southern Africa",4,"W",0.0054110431,0.0101694380333516,-0.027257942,0.059677006
"POP","Southern Asia",2,"M",0.023222412,0.0444275467035024,-0.22161685,7.7014308
"POP","Southern Asia",2,"R",0.027065801,0.0315326729861842,-0.11408647,0.29357052
"POP","Southern Asia",2,"W",0.02494788,0.0380538913226525,-0.010838416,0.51430788
"POP","Southern Asia",3,"M",0.0345979825,0.0858044948479952,-0.78541549,18.732499
"POP","Southern Asia",3,"R",0.034392565,0.0418826780585263,-0.78016606,0.41657276
"POP","Southern Asia",3,"W",0.024063257,0.481153201134907,-0.0085289198,167.27111
"POP","Southern Asia",4,"M",0.053928645,10.0547715974542,-0.99999292,640.63498
"POP","Southern Asia",4,"R",0.051502321,7.66343242379284,-0.97707494,571.23912
"POP","Southern Asia",4,"W",0.035619419,4.41311905355593,-0.017988613,536.06522
"POP","Southern Europe",2,"M",-0.009042127,-0.0059196745204902,-0.081023619,0.03182232
"POP","Southern Europe",2,"R",-7.6749619e-05,-0.0173590405766471,-0.15946686,0.03316457
"POP","Southern Europe",2,"W",0.051711594,0.0507948896862745,0.01046849,0.085517389
"POP","Southern Europe",3,"M",0.00261896955,0.00860035666990196,-0.045026165,0.049456815
"POP","Southern Europe",3,"R",0.0084474767,-0.00138841789509804,-0.12791653,0.046029918
"POP","Southern Europe",3,"W",0.060105059,0.0649208281039216,0.0065442526,0.14570293
"POP","Southern Europe",4,"M",-0.005251079,0.0039916294547549,-0.11460965,0.073510606
"POP","Southern Europe",4,"R",0.0056984939,-0.0595139232180392,-0.9484404,0.067795936
"POP","Southern Europe",4,"W",0.117838175,0.139025939343137,0.010020076,0.73668293
"POP","Western Africa",2,"M",-0.0075748021,-0.0105286954361077,-0.071228946,0.033223446
"POP","Western Africa",2,"R",-0.012082181,-0.0144168436365977,-0.071078746,0.034924417
"POP","Western Africa",2,"W",-0.0052186371,-0.00367185928194805,-0.018710455,0.010594976
"POP","Western Africa",3,"M",0.016072669,0.0132614678452308,-0.068244283,0.061348708
"POP","Western Africa",3,"R",0.0084826295,0.00715573449298246,-0.042643674,0.076883825
"POP","Western Africa",3,"W",0.0039324664,0.00384028768483117,-0.0091752162,0.018007629
"POP","Western Africa",4,"M",0.026050099,0.0230250785412821,-0.12071626,0.1070314
"POP","Western Africa",4,"R",0.013311346,0.0117589941118129,-0.079200931,0.13610432
"POP","Western Africa",4,"W",0.0059112464,0.0059703804314026,-0.013102016,0.027213405
"POP","Western Asia",2,"M",-0.0075783159,-0.0121917475234737,-0.11569061,0.076315881
"POP","Western Asia",2,"R",-0.016053396,-0.00863171953895455,-0.054451315,0.089204221
"POP","Western Asia",2,"W",0.082201836,0.08926660993143,-0.0035868139,0.23600744
"POP","Western Asia",3,"M",-0.0064981232,-0.007177568976,-0.16964315,0.10746977
"POP","Western Asia",3,"R",0.00399796965,0.00461211973159091,-0.054512408,0.11506576
"POP","Western Asia",3,"W",0.0877808115,0.117190699979,0.0046896605,0.54114361
"POP","Western Asia",4,"M",-0.021140031,-0.0561865334505263,-0.99999782,0.43920967
"POP","Western Asia",4,"R",-0.00242242395,0.00318813697272727,-0.13939618,0.29305451
"POP","Western Asia",4,"W",0.189934425,45.002714731433,0.00877042,979.8296
"POP","Western Europe",2,"M",-0.0073156321,-0.006885811259875,-0.029859851,0.02231663
"POP","Western Europe",2,"R",-0.0292195605,-0.03199003,-0.047011897,-0.022509102
"POP","Western Europe",2,"W",0.028161202,0.0303094986981132,0.015373835,0.067878376
"POP","Western Europe",3,"M",0.00597411775,0.00550502379826923,-0.017452626,0.032319776
"POP","Western Europe",3,"R",-0.00373553225,-0.004289003575,-0.011756991,0.0020720412
"POP","Western Europe",3,"W",0.034194456,0.0369812896603774,0.012950071,0.091659514
"POP","Western Europe",4,"M",0.000767467115,-0.000544555158365384,-0.034122939,0.043354797
"POP","Western Europe",4,"R",-0.015902059,-0.0152313224,-0.025185113,-0.0039360586
"POP","Western Europe",4,"W",0.059494643,0.0668436547735849,0.021476937,0.24147783
